ano_campeonato,data,gols_mandante,gols_visitante,publico,publico_max,time_mandante,time_visitante
2022,2022-09-04,1,1,64387,78838,Flamengo,Ceará SC
2022,2022-09-18,1,2,55170,78838,Flamengo,Fluminense
2022,2022-11-03,1,2,60369,78838,Flamengo,Corinthians
2022,2022-11-13,1,2,63077,78838,Flamengo,Avaí FC
2022,2022-04-18,1,3,33734,60326,Ceará SC,Botafogo
2022,2022-04-30,0,1,23211,60326,Ceará SC,RB Bragantino
2022,2022-06-26,1,1,21337,60326,Ceará SC,Atlético-GO
2022,2022-07-03,1,1,23283,60326,Ceará SC,Internacional
2022,2022-07-17,3,1,28683,60326,Ceará SC,Corinthians
2022,2022-08-14,0,1,33355,60326,Ceará SC,Fortaleza
2022,2022-09-18,0,2,43000,60326,Ceará SC,São Paulo
2022,2022-10-02,1,2,13976,60326,Ceará SC,América-MG
2022,2022-04-10,0,1,18279,60326,Fortaleza,Cuiabá-MT
2022,2022-06-02,0,1,37372,60326,Fortaleza,Ceará SC
2022,2022-05-22,0,1,37507,60326,Fortaleza,Fluminense
2022,2022-11-06,1,1,44810,60326,Fortaleza,Atlético-GO
2022,2022-04-12,2,2,3300,23726,Juventude,RB Bragantino
2022,2022-06-09,1,3,3590,23726,Juventude,Athletico-PR
2022,2022-07-02,1,2,6565,23726,Juventude,Atlético-MG
2022,2022-08-06,0,1,3524,23726,Juventude,América-MG
2022,2022-09-18,1,1,2144,23726,Juventude,Fortaleza
2022,2022-10-05,2,2,3159,23726,Juventude,Corinthians
2022,2022-10-23,1,2,3204,23726,Juventude,São Paulo
2022,2022-11-10,2,2,5231,23726,Juventude,Flamengo
2022,2022-06-16,4,2,38888,43600,Palmeiras,Atlético-GO
2022,2022-07-03,0,2,39192,43600,Palmeiras,Athletico-PR
2022,2022-08-21,1,1,40485,43600,Palmeiras,Flamengo
2022,2022-11-10,2,1,28721,43600,Palmeiras,América-MG
2022,2022-05-01,1,1,4517,42968,Cuiabá-MT,Atlético-GO
2022,2022-06-12,1,1,4476,42968,Cuiabá-MT,RB Bragantino
2022,2022-07-31,0,1,9567,42968,Cuiabá-MT,Fortaleza
2022,2022-05-29,1,2,57919,82238,Fluminense,Flamengo
2022,2022-08-28,1,1,45084,82238,Fluminense,Palmeiras
2022,2022-10-23,2,2,36033,82238,Fluminense,Botafogo
2022,2022-11-05,3,1,41558,82238,Fluminense,São Paulo
2022,2022-05-03,2,1,36746,72039,São Paulo,Santos
2022,2022-05-15,2,1,27511,72039,São Paulo,Cuiabá-MT
2022,2022-05-29,2,2,32977,72039,São Paulo,Ceará SC
2022,2022-07-17,2,2,47141,72039,São Paulo,Fluminense
2022,2022-08-07,0,2,45217,72039,São Paulo,Flamengo
2022,2022-08-28,0,1,30210,72039,São Paulo,Fortaleza
2022,2022-09-11,1,1,46444,72039,São Paulo,Corinthians
2022,2022-11-02,2,2,23835,72039,São Paulo,Atlético-MG
2022,2022-11-09,0,1,19692,72039,São Paulo,Internacional
2022,2022-06-04,2,1,2720,25000,América-MG,Cuiabá-MT
2022,2022-06-09,0,2,2132,25000,América-MG,Ceará SC
2022,2022-07-31,3,1,2215,25000,América-MG,Avaí FC
2022,2022-08-28,1,1,7016,25000,América-MG,Atlético-MG
2022,2022-10-07,1,2,3916,25000,América-MG,São Paulo
2022,2022-10-16,1,2,2863,25000,América-MG,Fortaleza
2022,2022-11-13,1,1,5005,25000,América-MG,Atlético-GO
2022,2022-05-22,1,1,44672,49205,Corinthians,São Paulo
2022,2022-09-04,2,2,41423,49205,Corinthians,Internacional
2022,2022-09-29,2,1,32398,49205,Corinthians,Atlético-GO
2022,2022-10-27,0,2,37920,49205,Corinthians,Fluminense
2022,2022-11-13,0,1,43696,49205,Corinthians,Atlético-MG
2022,2022-06-10,1,1,21521,40502,Coritiba FC,São Paulo
2022,2022-06-12,0,2,27356,40502,Coritiba FC,Palmeiras
2022,2022-10-09,2,1,18066,40502,Coritiba FC,RB Bragantino
2022,2022-11-09,2,2,30049,40502,Coritiba FC,Corinthians
2022,2022-06-05,2,2,19323,42372,Athletico-PR,Santos
2022,2022-06-16,1,1,25965,42372,Athletico-PR,Corinthians
2022,2022-09-19,2,2,16524,42372,Athletico-PR,Cuiabá-MT
2022,2022-10-06,1,1,15646,42372,Athletico-PR,Fortaleza
2022,2022-11-02,3,2,13664,42372,Athletico-PR,Goiás
2022,2022-05-08,0,1,5431,13000,Atlético-GO,Goiás
2022,2022-06-05,0,1,12089,13000,Atlético-GO,Corinthians
2022,2022-06-09,2,1,5251,13000,Atlético-GO,Avaí FC
2022,2022-06-19,3,1,4524,13000,Atlético-GO,Juventude
2022,2022-07-03,1,2,12089,13000,Atlético-GO,São Paulo
2022,2022-07-24,0,1,5098,13000,Atlético-GO,América-MG
2022,2022-09-04,0,2,7083,13000,Atlético-GO,Atlético-MG
2022,2022-11-02,2,3,9090,13000,Atlético-GO,Santos
2022,2022-05-07,1,2,14629,23018,Atlético-MG,América-MG
2022,2022-05-30,2,1,31551,57018,Atlético-MG,Avaí FC
2022,2022-09-11,1,1,34941,57018,Atlético-MG,RB Bragantino
2022,2022-04-17,2,1,31783,56000,Internacional,Fortaleza
2022,2022-05-15,2,2,18482,56000,Internacional,Corinthians
2022,2022-06-19,2,3,26219,56000,Internacional,Botafogo
2022,2022-10-27,2,1,10544,56000,Internacional,Ceará SC
2022,2022-09-04,2,2,9685,13212,RB Bragantino,Palmeiras
2022,2022-10-06,2,1,2703,13212,RB Bragantino,Cuiabá-MT
2022,2022-11-13,0,1,4706,13212,RB Bragantino,Fluminense
2022,2022-10-17,0,3,0,17800,Avaí FC,Fluminense
2022,2022-10-04,1,3,16545,46931,Botafogo,Palmeiras
2022,2022-05-14,2,2,52139,60326,Ceará SC,Flamengo
2022,2022-07-30,1,2,40912,60326,Ceará SC,Palmeiras
2022,2022-09-04,1,3,54505,60326,Fortaleza,Botafogo
2022,2022-09-29,3,2,46299,60326,Fortaleza,Flamengo
2022,2022-05-22,0,3,5513,23726,Juventude,Palmeiras
2022,2022-04-10,2,3,27100,43600,Palmeiras,Ceará SC
2022,2022-10-23,1,2,8871,42968,Cuiabá-MT,Goiás
2022,2022-06-09,5,3,16143,82238,Fluminense,Atlético-MG
2022,2022-06-12,0,2,27859,82238,Fluminense,Atlético-GO
2022,2022-10-09,0,2,23324,82238,Fluminense,América-MG
2022,2022-07-24,3,3,39393,72039,São Paulo,Goiás
2022,2022-10-23,1,2,9626,25000,América-MG,Flamengo
2022,2022-05-01,3,2,24622,40502,Coritiba FC,Fluminense
2022,2022-07-10,2,2,20235,40502,Coritiba FC,Juventude
2022,2022-09-20,1,2,5185,13000,Atlético-GO,Internacional
2022,2022-10-06,3,2,6075,13000,Atlético-GO,Fluminense
2022,2022-06-26,3,2,30003,57018,Atlético-MG,Fortaleza
2022,2022-07-21,3,3,32804,56000,Internacional,São Paulo
2022,2022-10-09,4,2,31554,56000,Internacional,Goiás
2022,2022-04-10,1,3,34344,46931,Botafogo,Corinthians
2022,2022-07-18,0,3,1920,25000,América-MG,RB Bragantino
2022,2022-11-05,1,4,2722,13212,RB Bragantino,América-MG
2020,2020-08-10,1,0,0,60540,Grêmio,Fluminense
2020,2020-08-16,0,0,0,60540,Grêmio,Corinthians
2020,2020-11-30,2,1,0,60540,Grêmio,Goiás EC
2020,2020-09-20,1,1,0,60540,Grêmio,Palmeiras
2020,2020-10-03,1,1,0,60540,Grêmio,Internacional
2020,2020-10-08,2,1,0,60540,Grêmio,Coritiba FC
2020,2020-11-03,2,1,0,60540,Grêmio,RB Bragantino
2020,2021-01-29,2,4,0,60540,Grêmio,Flamengo
2020,2020-12-06,4,0,0,60540,Grêmio,Vasco da Gama
2020,2020-12-27,2,1,0,60540,Grêmio,Atlético-GO
2020,2021-01-06,2,1,0,60540,Grêmio,EC Bahia
2020,2021-02-15,1,2,0,60540,Grêmio,São Paulo
2020,2021-02-21,1,0,0,60540,Grêmio,Athletico-PR
2020,2020-08-20,2,1,0,46931,Botafogo,Atlético-MG
2020,2020-09-03,0,0,0,46931,Botafogo,Coritiba FC
2020,2020-09-20,0,0,0,46931,Botafogo,Santos FC
2020,2020-10-08,2,1,0,46931,Botafogo,Palmeiras
2020,2020-10-20,0,0,0,46931,Botafogo,Goiás EC
2020,2020-11-22,1,2,0,46931,Botafogo,Fortaleza
2020,2020-12-05,0,1,0,46931,Botafogo,Flamengo
2020,2021-01-20,1,3,0,46931,Botafogo,Atlético-GO
2020,2021-02-23,1,0,0,46931,Botafogo,São Paulo
2020,2020-08-13,1,0,0,30000,EC Bahia,Coritiba FC
2020,2020-08-16,2,1,0,30000,EC Bahia,RB Bragantino
2020,2020-08-30,1,1,0,30000,EC Bahia,Palmeiras
2020,2020-10-08,3,0,0,30000,EC Bahia,Vasco da Gama
2020,2020-11-11,2,1,0,55000,EC Bahia,Fortaleza
2020,2020-11-08,1,0,0,55000,EC Bahia,Botafogo
2020,2020-11-28,1,3,0,55000,EC Bahia,São Paulo
2020,2020-12-05,0,2,0,55000,EC Bahia,Ceará SC
2020,2021-01-28,2,1,0,55000,EC Bahia,Corinthians
2020,2021-01-20,1,0,0,55000,EC Bahia,Athletico-PR
2020,2021-02-26,2,0,0,55000,EC Bahia,Santos FC
2020,2020-08-23,1,1,0,78838,Flamengo,Botafogo
2020,2020-10-04,3,1,0,78838,Flamengo,Athletico-PR
2020,2020-10-08,3,0,0,78838,Flamengo,Sport Recife
2020,2020-10-16,1,1,0,78838,Flamengo,RB Bragantino
2020,2020-11-15,1,1,0,78838,Flamengo,Atlético-GO
2020,2020-11-21,3,1,0,78838,Flamengo,Coritiba FC
2020,2020-12-13,4,1,0,78838,Flamengo,Santos FC
2020,2020-12-20,4,3,0,78838,Flamengo,EC Bahia
2020,2021-01-07,1,2,0,78838,Flamengo,Fluminense
2020,2021-01-21,2,0,0,72000,Flamengo,Palmeiras
2020,2021-02-05,2,0,0,78838,Flamengo,Vasco da Gama
2020,2020-08-13,1,1,0,60326,Ceará SC,Grêmio
2020,2020-08-21,0,3,0,60326,Ceará SC,Vasco da Gama
2020,2020-08-24,2,0,0,60326,Ceará SC,EC Bahia
2020,2020-09-03,1,0,0,60326,Ceará SC,Fortaleza
2020,2020-09-13,2,0,0,60326,Ceará SC,Flamengo
2020,2020-11-07,0,0,0,60326,Ceará SC,Sport Recife
2020,2020-12-13,1,2,0,60326,Ceará SC,Atlético-GO
2020,2021-01-07,0,2,0,60326,Ceará SC,Internacional
2020,2021-01-18,1,2,0,60326,Ceará SC,RB Bragantino
2020,2021-01-31,0,2,0,60326,Ceará SC,Athletico-PR
2020,2021-02-26,2,1,0,60326,Ceará SC,Botafogo
2020,2020-08-17,0,0,0,60326,Fortaleza,Botafogo
2020,2020-08-30,3,0,0,60326,Fortaleza,RB Bragantino
2020,2020-09-09,1,0,0,60326,Fortaleza,Sport Recife
2020,2020-09-20,1,0,0,60326,Fortaleza,Internacional
2020,2020-10-04,0,0,0,60326,Fortaleza,Atlético-GO
2020,2020-10-19,2,0,0,60326,Fortaleza,Palmeiras
2020,2020-11-01,0,1,0,60326,Fortaleza,Fluminense
2020,2020-12-03,0,0,0,60326,Fortaleza,Corinthians
2020,2020-12-20,0,2,0,60326,Fortaleza,Ceará SC
2020,2020-12-26,0,0,0,60326,Fortaleza,Flamengo
2020,2021-01-10,0,0,0,60326,Fortaleza,Grêmio
2020,2021-01-21,2,0,0,60326,Fortaleza,Santos FC
2020,2021-02-10,3,0,0,60326,Fortaleza,Vasco da Gama
2020,2020-08-23,2,0,0,13500,Goiás EC,Atlético-GO
2020,2020-09-13,1,0,0,50049,Goiás EC,Internacional
2020,2020-10-17,1,1,0,50049,Goiás EC,EC Bahia
2020,2020-11-22,1,0,0,12500,Goiás EC,Palmeiras
2020,2020-12-13,0,0,0,12500,Goiás EC,Grêmio
2020,2020-12-26,1,0,0,12500,Goiás EC,Sport Recife
2020,2021-02-04,1,0,0,12500,Goiás EC,Atlético-MG
2020,2021-02-13,2,0,0,12500,Goiás EC,Botafogo
2020,2021-02-22,0,0,0,12500,Goiás EC,RB Bragantino
2020,2020-08-23,2,1,0,67000,Palmeiras,Santos FC
2020,2020-09-03,1,1,0,43600,Palmeiras,Internacional
2020,2020-09-27,1,1,0,43600,Palmeiras,Flamengo
2020,2020-10-11,0,2,0,43600,Palmeiras,São Paulo
2020,2020-11-02,3,0,0,43600,Palmeiras,Atlético-MG
2020,2020-11-15,2,0,0,43600,Palmeiras,Fluminense
2020,2020-11-28,3,0,0,43600,Palmeiras,Athletico-PR
2020,2020-12-12,3,0,0,43600,Palmeiras,EC Bahia
2020,2020-12-27,1,0,0,43600,Palmeiras,RB Bragantino
2020,2021-01-18,4,0,0,43600,Palmeiras,Corinthians
2020,2021-01-16,1,1,0,43600,Palmeiras,Grêmio
2020,2021-02-02,1,1,0,43600,Palmeiras,Botafogo
2020,2021-02-14,3,0,0,43600,Palmeiras,Fortaleza
2020,2020-08-09,1,1,0,20120,Santos FC,RB Bragantino
2020,2020-08-17,3,1,0,20120,Santos FC,Athletico-PR
2020,2020-09-28,1,1,0,20120,Santos FC,Fortaleza
2020,2020-10-11,2,1,0,20120,Santos FC,Grêmio
2020,2020-10-15,0,1,0,20120,Santos FC,Atlético-GO
2020,2020-11-14,2,0,0,20120,Santos FC,Internacional
2020,2020-12-05,2,2,0,20120,Santos FC,Palmeiras
2020,2021-01-24,3,4,0,20120,Santos FC,Goiás EC
2020,2021-02-17,1,0,0,20120,Santos FC,Corinthians
2020,2021-02-13,2,0,0,20120,Santos FC,Coritiba FC
2020,2020-08-30,2,1,0,82238,Fluminense,Vasco da Gama
2020,2020-09-03,1,1,0,82238,Fluminense,Atlético-GO
2020,2020-09-13,2,1,0,82238,Fluminense,Corinthians
2020,2020-09-29,4,0,0,42238,Fluminense,Coritiba FC
2020,2020-10-11,1,0,0,82238,Fluminense,EC Bahia
2020,2020-11-30,0,0,0,82238,Fluminense,RB Bragantino
2020,2021-01-16,1,0,0,46000,Fluminense,Sport Recife
2020,2021-01-25,2,0,0,24500,Fluminense,Botafogo
2020,2021-02-01,3,0,0,46000,Fluminense,Goiás EC
2020,2021-02-11,0,0,0,82238,Fluminense,Atlético-MG
2020,2021-02-26,2,0,0,82238,Fluminense,Fortaleza
2020,2020-08-14,1,0,0,67428,São Paulo,Fortaleza
2020,2020-09-10,1,1,0,67428,São Paulo,RB Bragantino
2020,2020-08-27,1,0,0,67428,São Paulo,Athletico-PR
2020,2020-10-08,3,0,0,67428,São Paulo,Atlético-GO
2020,2020-10-18,0,0,0,67428,São Paulo,Grêmio
2020,2020-12-10,4,0,0,67428,São Paulo,Botafogo
2020,2020-12-06,1,0,0,67428,São Paulo,Sport Recife
2020,2020-12-17,3,0,0,67428,São Paulo,Atlético-MG
2020,2021-01-10,0,1,0,67428,São Paulo,Santos FC
2020,2021-01-23,1,1,0,67428,São Paulo,Coritiba FC
2020,2021-02-20,1,1,0,67428,São Paulo,Palmeiras
2020,2021-02-11,1,1,0,67428,São Paulo,Ceará SC
2020,2021-02-25,2,1,0,67428,São Paulo,Flamengo
2020,2020-10-01,0,0,0,49205,Corinthians,Atlético-GO
2020,2020-08-27,1,1,0,49205,Corinthians,Fortaleza
2020,2020-10-31,1,0,0,49205,Corinthians,Internacional
2020,2020-11-14,1,2,0,49205,Corinthians,Atlético-MG
2020,2020-11-22,0,0,0,49205,Corinthians,Grêmio
2020,2020-12-13,1,0,0,49205,Corinthians,São Paulo
2020,2021-01-14,5,0,0,49205,Corinthians,Fluminense
2020,2021-01-22,3,0,0,49205,Corinthians,Sport Recife
2020,2021-02-21,0,0,0,49205,Corinthians,Vasco da Gama
2020,2020-08-09,0,1,0,37182,Coritiba FC,Internacional
2020,2020-08-30,1,0,0,37182,Coritiba FC,Sport Recife
2020,2020-09-20,1,0,0,37182,Coritiba FC,Vasco da Gama
2020,2020-10-04,1,1,0,37182,Coritiba FC,São Paulo
2020,2020-10-11,0,0,0,37182,Coritiba FC,Fortaleza
2020,2020-10-31,1,0,0,37182,Coritiba FC,Atlético-GO
2020,2020-12-06,0,0,0,37182,Coritiba FC,RB Bragantino
2020,2020-12-20,1,2,0,37182,Coritiba FC,Botafogo
2020,2021-01-09,0,0,0,37182,Coritiba FC,Athletico-PR
2020,2021-01-21,3,3,0,37182,Coritiba FC,Fluminense
2020,2021-02-17,1,0,0,37182,Coritiba FC,Palmeiras
2020,2021-02-20,0,2,0,37182,Coritiba FC,Ceará SC
2020,2020-08-20,0,1,0,42372,Athletico-PR,Palmeiras
2020,2020-09-09,1,1,0,42372,Athletico-PR,Botafogo
2020,2020-09-12,1,0,0,42372,Athletico-PR,Coritiba FC
2020,2020-09-27,1,0,0,42372,Athletico-PR,EC Bahia
2020,2020-10-09,0,0,0,42372,Athletico-PR,Ceará SC
2020,2020-10-15,0,1,0,42372,Athletico-PR,Corinthians
2020,2020-10-25,1,2,0,42372,Athletico-PR,Grêmio
2020,2020-11-21,1,0,0,42372,Athletico-PR,Santos FC
2020,2020-12-27,3,0,0,42372,Athletico-PR,Vasco da Gama
2020,2021-01-17,1,1,0,42372,Athletico-PR,São Paulo
2020,2021-02-05,0,0,0,42372,Athletico-PR,Internacional
2020,2021-02-14,2,1,0,42372,Athletico-PR,Atlético-GO
2020,2021-02-26,2,0,0,42372,Athletico-PR,Sport Recife
2020,2020-08-12,3,0,0,13000,Atlético-GO,Flamengo
2020,2020-08-17,1,1,0,13500,Atlético-GO,Sport Recife
2020,2020-08-30,0,2,0,13000,Atlético-GO,Ceará SC
2020,2020-09-20,3,4,0,13000,Atlético-GO,Atlético-MG
2020,2020-10-18,1,1,0,13000,Atlético-GO,Athletico-PR
2020,2020-11-08,1,1,0,13000,Atlético-GO,Corinthians
2020,2020-11-29,0,0,0,13000,Atlético-GO,Internacional
2020,2020-12-17,2,1,0,13000,Atlético-GO,Fluminense
2020,2021-01-08,0,0,0,13000,Atlético-GO,Vasco da Gama
2020,2021-01-10,1,1,0,13000,Atlético-GO,EC Bahia
2020,2021-01-24,2,0,0,13000,Atlético-GO,Fortaleza
2020,2021-02-07,1,1,0,13000,Atlético-GO,Santos FC
2020,2021-02-26,3,1,0,13000,Atlético-GO,Coritiba FC
2020,2020-08-16,2,0,0,57000,Atlético-MG,Ceará SC
2020,2020-09-04,3,0,0,23018,Atlético-MG,São Paulo
2020,2020-09-13,2,1,0,23018,Atlético-MG,RB Bragantino
2020,2020-09-27,3,1,0,23018,Atlético-MG,Grêmio
2020,2020-10-11,3,0,0,57018,Atlético-MG,Goiás EC
2020,2020-10-25,0,0,0,57000,Atlético-MG,Sport Recife
2020,2020-11-08,4,0,0,57000,Atlético-MG,Flamengo
2020,2020-11-26,2,1,0,57000,Atlético-MG,Botafogo
2020,2020-12-26,2,0,0,57000,Atlético-MG,Coritiba FC
2020,2021-01-27,2,0,0,57000,Atlético-MG,Santos FC
2020,2021-01-17,3,1,0,57000,Atlético-MG,Atlético-GO
2020,2021-01-31,2,0,0,57000,Atlético-MG,Fortaleza
2020,2021-02-13,1,1,0,57000,Atlético-MG,EC Bahia
2020,2021-02-26,2,0,0,57000,Atlético-MG,Palmeiras
2020,2020-08-21,0,1,0,35000,Sport Recife,Santos FC
2020,2020-09-07,2,1,0,35000,Sport Recife,Goiás EC
2020,2020-09-21,1,0,0,35000,Sport Recife,Fluminense
2020,2020-09-24,1,0,0,35000,Sport Recife,Corinthians
2020,2020-11-01,1,0,0,35000,Sport Recife,Athletico-PR
2020,2020-11-23,0,1,0,35000,Sport Recife,Atlético-GO
2020,2020-12-13,1,0,0,35000,Sport Recife,Coritiba FC
2020,2020-12-19,1,1,0,35000,Sport Recife,Grêmio
2020,2021-01-06,1,0,0,35000,Sport Recife,Fortaleza
2020,2021-01-24,2,0,0,35000,Sport Recife,EC Bahia
2020,2021-02-16,0,0,0,35000,Sport Recife,RB Bragantino
2020,2020-08-14,2,0,0,56000,Internacional,Santos FC
2020,2020-08-20,3,0,0,56000,Internacional,Atlético-GO
2020,2020-08-23,1,0,0,56000,Internacional,Atlético-MG
2020,2020-09-11,2,0,0,56000,Internacional,Ceará SC
2020,2020-10-18,2,0,0,56000,Internacional,Vasco da Gama
2020,2020-11-08,2,2,0,56000,Internacional,Coritiba FC
2020,2020-11-22,1,2,0,56000,Internacional,Fluminense
2020,2020-12-20,2,0,0,56000,Internacional,Palmeiras
2020,2021-01-10,1,0,0,56000,Internacional,Goiás EC
2020,2021-01-24,2,1,0,56000,Internacional,Grêmio
2020,2021-02-26,0,0,0,56000,Internacional,Corinthians
2020,2020-08-12,1,1,0,13212,RB Bragantino,Botafogo
2020,2020-09-06,1,2,0,13212,RB Bragantino,Palmeiras
2020,2020-10-04,0,0,0,13212,RB Bragantino,Corinthians
2020,2020-10-19,2,0,0,13212,RB Bragantino,Sport Recife
2020,2020-10-24,2,0,0,13212,RB Bragantino,Goiás EC
2020,2020-11-08,1,1,0,13212,RB Bragantino,Santos FC
2020,2020-11-20,4,0,0,13212,RB Bragantino,EC Bahia
2020,2021-01-11,2,2,0,13212,RB Bragantino,Atlético-MG
2020,2021-01-21,4,1,0,13212,RB Bragantino,Vasco da Gama
2020,2021-02-03,2,0,0,13212,RB Bragantino,Atlético-GO
2020,2021-02-26,1,0,0,13212,RB Bragantino,Grêmio
2020,2020-08-14,2,0,0,24584,Vasco da Gama,Sport Recife
2020,2020-08-16,2,1,0,24584,Vasco da Gama,São Paulo
2020,2020-08-23,0,0,0,24584,Vasco da Gama,Grêmio
2020,2020-09-06,1,0,0,24584,Vasco da Gama,Athletico-PR
2020,2020-09-11,1,2,0,24584,Vasco da Gama,Atlético-GO
2020,2020-09-27,1,1,0,24584,Vasco da Gama,RB Bragantino
2020,2020-10-10,1,2,0,24584,Vasco da Gama,Flamengo
2020,2020-11-19,0,0,0,24584,Vasco da Gama,Fortaleza
2020,2020-11-08,0,1,0,24584,Vasco da Gama,Palmeiras
2020,2020-12-20,1,0,0,24584,Vasco da Gama,Santos FC
2020,2021-01-10,3,0,0,24584,Vasco da Gama,Botafogo
2020,2021-01-24,3,2,0,24584,Vasco da Gama,Atlético-MG
2020,2021-01-31,0,0,0,24584,Vasco da Gama,EC Bahia
2020,2020-09-04,1,2,0,60540,Grêmio,Sport Recife
2020,2020-09-13,1,1,0,60540,Grêmio,Fortaleza
2020,2020-10-15,3,1,0,60540,Grêmio,Botafogo
2020,2020-11-14,4,2,0,60540,Grêmio,Ceará SC
2020,2021-01-20,1,1,0,60540,Grêmio,Atlético-MG
2020,2021-02-03,3,3,0,60540,Grêmio,Santos FC
2020,2020-10-01,1,2,0,46931,Botafogo,EC Bahia
2020,2020-09-14,2,3,0,46931,Botafogo,Vasco da Gama
2020,2020-10-04,1,1,0,46931,Botafogo,Fluminense
2020,2020-10-31,2,2,0,46931,Botafogo,Ceará SC
2020,2020-11-17,1,2,0,46931,Botafogo,RB Bragantino
2020,2020-12-27,0,2,0,46931,Botafogo,Corinthians
2020,2021-01-06,0,2,0,46931,Botafogo,Athletico-PR
2020,2021-02-05,0,1,0,46931,Botafogo,Sport Recife
2020,2020-09-11,0,2,0,55000,EC Bahia,Grêmio
2020,2020-09-13,0,1,0,30000,EC Bahia,Atlético-GO
2020,2020-10-04,1,2,0,31000,EC Bahia,Sport Recife
2020,2020-10-20,3,1,0,30000,EC Bahia,Atlético-MG
2020,2020-12-27,1,2,0,55000,EC Bahia,Internacional
2020,2021-02-04,0,1,0,55000,EC Bahia,Fluminense
2020,2021-02-06,3,3,0,55000,EC Bahia,Goiás EC
2020,2020-08-09,0,1,0,78838,Flamengo,Atlético-MG
2020,2020-08-20,1,1,0,78838,Flamengo,Grêmio
2020,2020-09-05,2,1,0,78838,Flamengo,Fortaleza
2020,2020-10-13,2,1,0,78838,Flamengo,Goiás EC
2020,2021-01-10,0,2,0,78838,Flamengo,Ceará SC
2020,2021-02-14,2,1,0,78838,Flamengo,Corinthians
2020,2021-02-21,2,1,0,78838,Flamengo,Internacional
2020,2020-09-06,0,1,0,60326,Ceará SC,Santos FC
2020,2020-09-27,2,2,0,60326,Ceará SC,Goiás EC
2020,2020-10-12,2,1,0,60326,Ceará SC,Corinthians
2020,2020-11-25,1,1,0,60326,Ceará SC,São Paulo
2020,2020-10-25,2,1,0,60326,Ceará SC,Coritiba FC
2020,2020-11-22,2,2,0,60326,Ceará SC,Atlético-MG
2020,2021-01-24,2,1,0,60326,Ceará SC,Palmeiras
2020,2021-02-15,1,3,0,60326,Ceará SC,Fluminense
2020,2020-10-08,2,1,0,60326,Fortaleza,Atlético-MG
2020,2020-11-14,2,3,0,60326,Fortaleza,São Paulo
2020,2020-11-26,1,1,0,60326,Fortaleza,Goiás EC
2020,2021-02-04,3,1,0,60326,Fortaleza,Coritiba FC
2020,2021-02-21,0,4,0,60326,Fortaleza,EC Bahia
2020,2020-12-03,0,3,0,12500,Goiás EC,São Paulo
2020,2020-08-20,1,3,0,50049,Goiás EC,Fortaleza
2020,2020-09-03,1,2,0,50049,Goiás EC,Corinthians
2020,2020-10-04,2,3,0,50049,Goiás EC,Santos FC
2020,2020-10-08,2,4,0,50049,Goiás EC,Fluminense
2020,2020-11-02,1,1,0,50049,Goiás EC,Vasco da Gama
2020,2020-11-14,0,1,0,12500,Goiás EC,Athletico-PR
2020,2021-01-19,0,3,0,12500,Goiás EC,Flamengo
2020,2021-01-27,1,1,0,43600,Palmeiras,Vasco da Gama
2020,2020-08-16,1,1,0,43600,Palmeiras,Goiás EC
2020,2020-09-14,2,2,0,43600,Palmeiras,Sport Recife
2020,2020-10-04,2,1,0,43600,Palmeiras,Ceará SC
2020,2021-02-22,1,1,0,43600,Palmeiras,Atlético-GO
2020,2020-08-30,0,1,0,20120,Santos FC,Flamengo
2020,2020-09-03,2,2,0,20120,Santos FC,Vasco da Gama
2020,2020-09-10,3,1,0,20120,Santos FC,Atlético-MG
2020,2020-11-01,3,1,0,20120,Santos FC,EC Bahia
2020,2020-12-27,1,1,0,20120,Santos FC,Ceará SC
2020,2021-01-17,2,1,0,20120,Santos FC,Botafogo
2020,2021-02-21,1,1,0,20120,Santos FC,Fluminense
2020,2020-08-13,1,1,0,82238,Fluminense,Palmeiras
2020,2020-08-16,2,1,0,82238,Fluminense,Internacional
2020,2020-10-18,2,2,0,82238,Fluminense,Ceará SC
2020,2020-10-25,3,1,0,82238,Fluminense,Santos FC
2020,2020-11-09,0,1,0,82238,Fluminense,Grêmio
2020,2020-12-05,3,1,0,82238,Fluminense,Athletico-PR
2020,2020-12-27,1,2,0,82238,Fluminense,São Paulo
2020,2020-08-21,1,1,0,67428,São Paulo,EC Bahia
2020,2020-08-30,2,1,0,67428,São Paulo,Corinthians
2020,2020-09-06,3,1,0,67428,São Paulo,Fluminense
2020,2020-11-07,2,1,0,67428,São Paulo,Goiás EC
2020,2020-11-22,1,1,0,67428,São Paulo,Vasco da Gama
2020,2020-08-20,3,1,0,49205,Corinthians,Coritiba FC
2020,2020-09-06,2,2,0,49205,Corinthians,Botafogo
2020,2020-09-11,0,2,0,49205,Corinthians,Palmeiras
2020,2020-09-17,3,2,0,49205,Corinthians,EC Bahia
2020,2020-10-08,1,1,0,49205,Corinthians,Santos FC
2020,2020-10-18,1,5,0,49205,Corinthians,Flamengo
2020,2020-12-21,2,1,0,49205,Corinthians,Goiás EC
2020,2021-02-04,2,1,0,49205,Corinthians,Ceará SC
2020,2020-08-16,0,1,0,37182,Coritiba FC,Flamengo
2020,2020-09-07,0,1,0,37182,Coritiba FC,Atlético-MG
2020,2020-11-14,1,2,0,37182,Coritiba FC,EC Bahia
2020,2020-11-26,0,1,0,37182,Coritiba FC,Corinthians
2020,2021-01-31,1,1,0,37182,Coritiba FC,Grêmio
